rezdülése,rezdüléséig,1,rezdül,/VERB|[GERUND]|<POSS>|<CAS<TER>>
rezdülések,rezdülésekig,1,rezdül,/VERB|[GERUND]|<PLUR>|<CAS<TER>>
másika,másikáig,4,másik,/NOUN|<POSS>|<CAS<TER>>
másiké,másikéig,3,másik,/NOUN|<ANP>|<CAS<TER>>
másikunk,másikunkig,2,másik,/NOUN|<POSS<1><PLUR>>|<CAS<TER>>
másik,másikig,14,másik,/NOUN|<CAS<TER>>
versenylovak,versenylovakig,1,versenyló,/NOUN|<PLUR>|<CAS<TER>>
versenyló,versenylóig,1,versenyló,/NOUN|<CAS<TER>>
lebeny,lebenyig,1,lebeny,/NOUN|<CAS<TER>>
családtervezés,családtervezésig,1,családtervezés,/NOUN|<CAS<TER>>
komornyik,komornyikig,1,komornyik,/NOUN|<CAS<TER>>
padlat,padlatig,2,padlat,/NOUN|<CAS<TER>>
felmásolása,felmásolásáig,1,másol,/VERB|<PREVERB<FEL>>|[GERUND]|<POSS>|<CAS<TER>>
másolása,másolásáig,1,másol,/VERB|[GERUND]|<POSS>|<CAS<TER>>
másoló,másolóig,1,másol,/VERB|[IMPERF_PART]|<CAS<TER>>
másolás,másolásig,1,másol,/VERB|[GERUND]|<CAS<TER>>
maximalizálása,maximalizálásáig,2,maximalizál,/VERB|[GERUND]|<POSS>|<CAS<TER>>
második,másodikig,6,másod,/NOUN|[MET_ATTRIB]|<PLUR>|<CAS<TER>>
másodja,másodáig,2,másod,/NOUN|<POSS>|<CAS<TER>>
másod,másodig,4,másod,/NOUN|<CAS<TER>>
építtetés,építtetésig,1,építtet,/VERB|[GERUND]|<CAS<TER>>
bankigazgató,bankigazgatóig,1,bankigazgató,/NOUN|<CAS<TER>>
másfél,másfélig,2,másfél,/NUM|<CAS<TER>>
búsmagyarkodó,búsmagyarkodóig,1,búsmagyarkodik,/VERB|[IMPERF_PART]|<CAS<TER>>
merénylet,merényletig,3,merénylet,/NOUN|<CAS<TER>>
ód,ódig,5,ó,/ADJ|<POSS<2>>|<CAS<TER>>
ói,óiig,1,ó,/ADJ|<PLUR><POSS>|<CAS<TER>>
ós,ósig,1,ó,/ADJ|[ATTRIB]|<CAS<TER>>
ó,óig,5,ó,/ADJ|<CAS<TER>>
csarnokvíz,csarnokvízig,1,csarnokvíz,/NOUN|<CAS<TER>>
árpás,árpásig,2,árpa,/NOUN|[ATTRIB]|<CAS<TER>>
árpád,árpádig,13,árpa,/NOUN|<POSS<2>>|<CAS<TER>>
árpa,árpáig,1,árpa,/NOUN|<CAS<TER>>
farönk,farönkig,1,farönk,/NOUN|<CAS<TER>>
ároka,árkáig,6,árok,/NOUN|<POSS>|<CAS<TER>>
árkok,árkokig,2,árok,/NOUN|<PLUR>|<CAS<TER>>
árkos,árkosig,1,árok,/NOUN|[ATTRIB]|<CAS<TER>>
árkuk,árkukig,2,árok,/NOUN|<POSS<PLUR>>|<CAS<TER>>
árok,árokig,9,árok,/NOUN|<CAS<TER>>
farpofa,farpofáig,1,farpofa,/NOUN|<CAS<TER>>
árosa,árosáig,1,áros,/ADJ|<POSS>|<CAS<TER>>
torokfájás,torokfájásig,1,torokfájás,/NOUN|<CAS<TER>>
övé,övéig,9,ő,/NOUN|<PERS>|<ANP>|<CAS<TER>>
maga,magáig,8,ő,/NOUN|<PERS>|<CAS<TER>>
magáé,övéig,9,ő,/NOUN|<PERS>|<ANP>|<CAS<TER>>
árnyék,árnyékig,2,árny,/NOUN|<PLUR<FAM>>|<CAS<TER>>
árnyak,árnyakig,1,árny,/NOUN|<PLUR>|<CAS<TER>>
árny,árnyig,6,árny,/NOUN|<CAS<TER>>
sárgarigó,sárgarigóig,1,sárgarigó,/NOUN|<CAS<TER>>
közbiztonság,közbiztonságig,1,közbiztonság,/NOUN|<CAS<TER>>
olcsósága,olcsóságáig,1,olcsóság,/NOUN|<POSS>|<CAS<TER>>
porcikája,porcikájáig,8,porcika,/NOUN|<POSS>|<CAS<TER>>
porcikád,porcikádig,1,porcika,/NOUN|<POSS<2>>|<CAS<TER>>
porcikám,porcikámig,2,porcika,/NOUN|<POSS<1>>|<CAS<TER>>
porcika,porcikáig,2,porcika,/NOUN|<CAS<TER>>
hajszolása,hajszolásáig,1,hajszolás,/NOUN|<POSS>|<CAS<TER>>
versenyeztetés,versenyeztetésig,1,versenyez,/VERB|[CAUS]|[GERUND]|<CAS<TER>>
zsinagóga,zsinagógáig,2,zsinagóga,/NOUN|<CAS<TER>>
leforgása,leforgásáig,3,leforog,/VERB|[GERUND]|<POSS>|<CAS<TER>>
megsemmisülésem,megsemmisülésemig,1,megsemmisül,/VERB|[GERUND]|<POSS<1>>|<CAS<TER>>
megsemmisülésük,megsemmisülésükig,1,megsemmisül,/VERB|[GERUND]|<POSS<PLUR>>|<CAS<TER>>
megsemmisülésé,megsemmisüléséig,6,megsemmisül,/VERB|[GERUND]|<ANP>|<CAS<TER>>
megsemmisülése,megsemmisüléséig,6,megsemmisül,/VERB|[GERUND]|<POSS>|<CAS<TER>>
megsemmisülés,megsemmisülésig,9,megsemmisül,/VERB|[GERUND]|<CAS<TER>>
utalványozás,utalványozásig,1,utalványoz,/VERB|[GERUND]|<CAS<TER>>
pampák,pampákig,3,pampa,/NOUN|<PLUR>|<CAS<TER>>
életcél,életcélig,1,életcél,/NOUN|<CAS<TER>>
közelségé,közelségéig,3,közelség,/NOUN|<ANP>|<CAS<TER>>
közelsége,közelségéig,3,közelség,/NOUN|<POSS>|<CAS<TER>>
közelség,közelségig,3,közelség,/NOUN|<CAS<TER>>
parasztlázadás,parasztlázadásig,1,parasztlázadás,/NOUN|<CAS<TER>>
tömörítése,tömörítéséig,3,tömörít,/VERB|[GERUND]|<POSS>|<CAS<TER>>
tömörítés,tömörítésig,2,tömörít,/VERB|[GERUND]|<CAS<TER>>
megsemmisítésé,megsemmisítéséig,7,megsemmisít,/VERB|[GERUND]|<ANP>|<CAS<TER>>
megsemmisítése,megsemmisítéséig,7,megsemmisít,/VERB|[GERUND]|<POSS>|<CAS<TER>>
megsemmisítés,megsemmisítésig,8,megsemmisít,/VERB|[GERUND]|<CAS<TER>>
küllők,küllőkig,3,küllő,/NOUN|<PLUR>|<CAS<TER>>
küllője,küllőjéig,1,küllő,/NOUN|<POSS>|<CAS<TER>>
küllő,küllőig,4,küllő,/NOUN|<CAS<TER>>
bogáncs,bogáncsig,1,bogáncs,/NOUN|<CAS<TER>>
felszántása,felszántásáig,1,felszánt,/VERB|[GERUND]|<POSS>|<CAS<TER>>
felszántottság,felszántottságig,1,felszánt,/VERB|[PERF_PART]|[ABSTRACT]|<CAS<TER>>
elárulása,elárulásáig,1,árul,/VERB|<PREVERB<EL>>|[GERUND]|<POSS>|<CAS<TER>>
árulása,árulásáig,2,árul,/VERB|[GERUND]|<POSS>|<CAS<TER>>
hazaárulás,hazaárulásig,3,árul,/VERB|<PREVERB<HAZA>>|[GERUND]|<CAS<TER>>
árulás,árulásig,2,árul,/VERB|[GERUND]|<CAS<TER>>
szüretelés,szüretelésig,1,szüret,/NOUN|[ACT2]|[GERUND]|<CAS<TER>>
szüretek,szüretekig,2,szüret,/NOUN|<PLUR>|<CAS<TER>>
szüreté,szüretéig,1,szüret,/NOUN|<ANP>|<CAS<TER>>
szüretje,szüretéig,1,szüret,/NOUN|<POSS>|<CAS<TER>>
szüret,szüretig,10,szüret,/NOUN|<CAS<TER>>
árusok,árusokig,1,árus,/NOUN|<PLUR>|<CAS<TER>>
árvaság,árvaságig,3,árva,/ADJ|[ABSTRACT]|<CAS<TER>>
árvácska,árvácskáig,1,árva,/ADJ|[DIMIN]|<CAS<TER>>
árvácska,árvácskáig,1,árva,/NOUN|[DIMIN]|<CAS<TER>>
árva,árváig,1,árva,/ADJ|<CAS<TER>>
árva,árváig,1,árva,/NOUN|<CAS<TER>>
munkácsi,munkácsiig,1,munkács,/NOUN|[MET_ATTRIB]|<CAS<TER>>
értékpapírjai,értékpapírjaiig,1,értékpapír,/NOUN|<PLUR><POSS>|<CAS<TER>>
értékpapírok,értékpapírokig,1,értékpapír,/NOUN|<PLUR>|<CAS<TER>>
felsőkarja,felsőkarjáig,1,felsőkar,/NOUN|<POSS>|<CAS<TER>>
felsőkar,felsőkarig,1,felsőkar,/NOUN|<CAS<TER>>
címszerepe,címszerepéig,1,címszerep,/NOUN|<POSS>|<CAS<TER>>
polgármestersége,polgármesterségéig,3,polgármesterség,/NOUN|<POSS>|<CAS<TER>>
polgármesterség,polgármesterségig,2,polgármesterség,/NOUN|<CAS<TER>>
méhszáj,méhszájig,1,méhszáj,/NOUN|<CAS<TER>>
stabilizáció,stabilizációig,1,stabilizáció,/NOUN|<CAS<TER>>
századelő,századelőig,4,századelő,/NOUN|<CAS<TER>>
sütöde,sütödéig,1,sütöde,/NOUN|<CAS<TER>>
személyfelvonó,személyfelvonóig,1,személyfelvonó,/NOUN|<CAS<TER>>
elevátor,elevátorig,2,elevátor,/NOUN|<CAS<TER>>
kártyázás,kártyázásig,1,kártyázás,/NOUN|<CAS<TER>>
kukoricás,kukoricásig,2,kukoricás,/NOUN|<CAS<TER>>
kukoricás,kukoricásig,2,kukoricás,/ADJ|<CAS<TER>>
szimbolizmusa,szimbolizmusáig,1,szimbolizmus,/NOUN|<POSS>|<CAS<TER>>
